index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
0,0.97,14.381,17.083,"Thank you, everyone.",0,,
1,0.97,17.083,18.885,Good morning.,0,,
2,0.97,18.885,36.169,This is the meeting of the Sustainability and Renters' rights committee.,0,,
3,0.97,36.169,40.24,I want to apologize for the delay in starting this Committee.,0,,
4,0.97,40.24,51.351,"Just to explain the reason for the delay, as I'm sure everybody knows by now, the Supreme Court just delivered their ruling overturning Roe V.",0,,
5,0.97,51.351,52.919,Wade abortion rights completely.,0,,
6,0.97,52.919,63.329,And so my office had to urgently get to work in terms of responding to this Unfortunately and utterly Shapeful ruling.,0,,
7,0.97,63.329,66.733,My office will be giving a press conference at noon on this issue.,0,,
8,0.97,66.733,71.905,That was the reason for the delay.,0,,
9,0.97,71.905,79.813,"I really appreciate everybody's patience, especially my fellow committee members.",0,,
10,0.97,79.813,81.714,Please call the roll.,0,,
11,0.97,81.714,82.949,Councilmember Sawant.,1,,
12,0.97,82.949,83.516,Present.,2,,
13,0.97,83.516,84.951,Councilmember Nelson.,3,,
14,0.97,84.951,87.153,Present.,4,,
15,0.97,87.153,90.723,Councilmember Lewis.,5,,
16,0.97,90.723,91.524,Present.,6,,
17,0.97,91.524,93.059,Councilmember Morales.,7,,
18,0.97,93.059,93.827,Councilmember Juarez.,7,,
19,0.97,93.827,94.194,Three present.,7,,
20,0.97,94.194,94.527,Thank you.,8,,
21,0.97,94.527,101.868,"I think for the record, Councilmembers Morales and Juarez have been excused for today.",8,,
22,0.97,101.868,110.31,"Before beginning today, I just wanted to make sure everybody as mentioned everybody heard about the Roe v. wade ruling.",8,,
23,0.97,110.31,116.783,"As I said, I will have more to say about that later at the press conference at noon outside city hall.",8,,
24,0.97,116.783,119.886,I expect that today's committee meeting will be short.,8,,
25,0.97,119.886,131.731,"On the agenda, we have seven appointments and for the green new deal oversight board nominated by the executive, by the Mayor's office.",8,,
26,0.97,131.731,139.472,I appreciate everyone's time today and apologize to the Presenters today for the delays in starting this Committee and appreciate your patience in Waitering for this.,8,,
27,0.97,139.472,144.844,"Before we begin the discussion and appointments, we do have public comment.",8,,
28,0.97,144.844,149.149,We have two people signed up for public comment.,8,,
29,0.97,149.149,156.956,"Speakers will have two minutes each, then the clerk of the committee will read out the names.",8,,
30,0.97,156.956,167.333,"For people speaking remotely, when you hear yourself prompted, hit Star six on the phone to Unmute yourself and begin.",8,,
31,0.97,167.333,167.634,Thank you.,8,,
32,0.97,167.634,171.304,May I just say a word?,9,,
33,0.97,171.304,172.872,"O', Councilmember Nelson.",10,,
34,0.97,172.872,192.892,"I admit that I am preoccupied by the magnitude of the decision this morning from the Supreme Court to overturn Roe v. wade, and I'm having trouble expressing, as I'm sure many people are, my outrage and disappointment and sadness.",11,,
35,0.97,192.892,202.068,"So I just wanted to note that the language of the dissent, which is uncommonly personal, I think says it best.",11,,
36,0.97,202.068,214.681,"I just wanted to read that with sorrow for this Court, but more for the many millions of American women who today have lost a fundamental constitutional protection.",11,,
37,0.97,214.681,216.749,So what does this have to do with Seattle?,11,,
38,0.97,216.749,229.929,We just have to be sure our city is a safe place that fully guarantees these rights and can handle the influx of people coming to Seattle from States that will immediately outlaw abortion.,11,,
39,0.97,229.929,237.604,I look forward to working with my Council colleagues on this.,11,,
40,0.97,237.604,238.905,"Thank you, appreciate that.",12,,
41,0.97,238.905,250.25,"Two people signed up for comment are both signed up In- person, Alex Zimmerman and Brianna fuller.",13,,
42,0.97,250.25,260.96,I need to share the Timer screen.,13,,
43,0.97,261.928,266.866,"Mr. Zimmerman, you're up first.",13,,
44,0.97,266.866,277.176,It's working?,14,,
45,0.97,278.077,285.685,Microphone working?,14,,
46,0.97,285.685,288.454,I can't hear myself.,14,,
47,0.97,288.454,288.721,Working?,14,,
48,0.97,288.721,288.955,Yes.,15,,
49,0.97,288.955,289.222,Okay.,16,,
50,0.97,289.222,289.789,No problem.,16,,
51,0.97,289.789,292.258,I don't hear but it's okay.,16,,
