index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
0,0.85274738073349,1.5,3.8,"Oh, 2:00 a.m. I'm Teresa Mesquita.",,,
1,0.85274738073349,3.9,5.2,Chair of the select budget committee.,,,
2,0.85274738073349,5.2,7.0,"Will the clerk, please call the roll.",,,
3,0.66697758436203,8.7,10.0, councilmember herb old,,,
4,0.803771436214447,11.6,13.2, councilmember Gonzalez.,,,
5,0.8179177045822144,16.3,17.6, Councilmember Juarez.,,,
6,0.6907628774642944,22.8,29.0, Councilmember Gonzalez Council number horrible.,,,
7,0.8209134340286255,31.2,32.6, Councilmember Juarez.,,,
8,0.7112054824829102,34.5,37.0," Councilmember Lewis, resin.",,,
9,0.8168803453445435,38.4,39.8, Councilmember Morales.,,,
10,0.7785272598266602,42.2,44.5, Councilmember Peterson here.,,,
11,0.8232142925262451,46.0,47.4, Councilmember sawant.,,,
12,0.7315783500671387,49.4,52.3," Councilmember Strauss, president.",,,
13,0.7409592270851135,53.3,56.2," Chair mascara, present.",,,
14,0.8777647614479065,57.8,59.1, Five present.,,,
15,0.8777647614479065,59.8,60.8,Thank you colleagues.,,,
16,0.8777647614479065,60.8,61.3,And thank you.,,,
17,0.8777647614479065,61.3,63.0,"Madam clerk, folks from it.",,,
18,0.8777647614479065,63.0,64.6,The communication staff as well.,,,
19,0.8777647614479065,64.6,78.5,"For making today's committee meeting possible, as we hear from additional colleagues who are joining us throughout the morning, we'll make sure to announce them as a, reminder, the city of Seattle issued a civil emergency Proclamation, due to the coronavirus on March 3rd 2020.",,,
20,0.8777647614479065,78.6,87.4,"Since then, the governor has issued a stay at home and help you order through May, 4th to comply with the recommendations, and in the interest of safety, and Welfare of the public.",,,
21,0.8921614289283752,87.6,89.6," And our employees, the city of Seattle.",,,
22,0.8921614289283752,89.6,104.3,"And the select budget committee is meeting remotely and participating electronically, the purpose of the conversation today and the purpose of the conversation in our committee is to have a discussion about legislation related to emergency assistance in 2020.",,,
23,0.8921614289283752,104.3,113.0,"As folks are responding to the 2020 covid crisis, both the Public Health crisis and the economic crisis that has ensued, we will have a discussion today.",,,
24,0.8921614289283752,113.0,116.9,That is largely a continuation of last week's hearing today's,,,
25,0.8663428425788879,117.5,130.2, Session will focus on the ability for us to raise revenue to pay for the 2020 emergency funds that have been proposed in the legislation.,,,
26,0.8663428425788879,130.2,134.4,That's being discussed and introduced by council members to want and councilmember Morales.,,,
27,0.8663428425788879,134.8,147.4,Today's conversation is largely continuation but we have added a community panel after public comment to provide context on the immediate impact and the reality of the budget crisis that has been exacerbated by covid and the public health,,,
28,0.8207387924194336,147.6,152.2, Issues that are arising for community members small businesses and health care providers.,,,
29,0.8207387924194336,152.7,165.2,"Again, we want to thank all of the folks who have participated in our community conversations and engaged both the email phone and by public comment in last week's meeting, we heard from workers.",,,
30,0.8207387924194336,165.2,177.3,"Small businesses nonprofits in the community at large, as we talked about how we can provide some immediate assistance and try to replenish the funds from providing those immediate assistance that immediate assistance this",,,
31,0.7685192227363586,177.5,191.6, Is a conversation for us to put into context the reality that we heard from director Ben Noble last week which articulated a situation in which we made very quickly faced up to a 299 million dollar budget.,,,
32,0.7685192227363586,191.6,204.5,"Shortfall, I encourage folks to review the slides, provided by director been Noble last week and want to ensure that folks know that we are following up to get additional details on the projected Revenue.",,,
33,0.7685192227363586,204.5,207.1,"Shortfall, you also heard this morning, alright,",,,
34,0.8251896500587463,207.5,230.2," Morning at morning briefing about the potential ability for us to use federal dollars in State dollars, which we know will not be enough, and it couldn't come quicker, but we want to make sure that we are following up and come complimenting, those federal and state Resources with additional support in 2020, for small businesses, for community members for families who are in need of food and housing security.",,,
35,0.8251896500587463,230.9,237.2,"I want to thank everybody who's logged in today for public comment, and I will have a few comments about",,,
36,0.887397050857544,237.5,239.4, The public comment process.,,,
37,0.887397050857544,240.1,246.5,"But first, I would like to move the agenda be adopted if there's no objection, the agenda will be adopted.",,,
38,0.827276885509491,248.0,248.9, Hearing no objection.,,,
39,0.827276885509491,248.9,251.8,The agenda is adopted Council colleagues.,,,
40,0.827276885509491,251.8,255.7,"It is 1005 and we are about to move into public, comment right on time.",,,
41,0.827276885509491,255.7,256.3,At this time.,,,
42,0.827276885509491,256.3,258.4,We are going to open remote public comment.,,,
43,0.827276885509491,258.4,264.8,"I ask that everyone please be patient as we learn to operate, this new system real-time, and navigate through the inevitable Growing Pains.",,,
44,0.827276885509491,265.0,268.6,"As we move forward, we will continuously look for ways to fine-tune this process.",,,
45,0.827276885509491,268.6,277.3,"And hopefully add new features that will allow for additional means of public participation in Council meetings, and Council committee discussions.",,,
46,0.6776657104492188,277.8,281.1, I want to remember my mosquito.,,,
47,0.7667468190193176,282.7,289.7," Remember someone, I just wanted to do register my, I think my voice would not hard during roll call.",,,
48,0.7667468190193176,292.4,296.8,We do hear you and we will acknowledge for the record that you are here.,,,
49,0.7667468190193176,296.8,298.0,I'll take a pause real quick.,,,
50,0.7667468190193176,298.0,300.6,Are there any additional council members that have joined us?,,,
51,0.798509955406189,302.8,306.7," Okay, thank you council members who want this is council president Gonzales.",,,
52,0.798509955406189,306.7,310.9,I've been able to finally love on after some technological difficulties.,,,
53,0.8766908049583435,312.2,316.8, Underscoring our ongoing commitment to making sure that people can continue to participate in the process.,,,
54,0.8766908049583435,316.8,317.5,Thank you council.,,,
55,0.8766908049583435,317.5,319.3,President Gonzalez for being here as well.,,,
56,0.9128389954566956,320.9,328.1, Council colleagues I want to also issue an apology for the viewing public anybody who called and tried to log.,,,
57,0.9128389954566956,328.1,332.4,"In this morning to sign up for public comment, there was an issue.",,,
58,0.9128389954566956,332.5,350.6,"We want to acknowledge that this morning at 8 a.m. there was a typo in the field listing the meeting date and time and individuals saw a sign that said Council committee meeting April 27th at 2 p.m. instead of this morning's budget meeting, we apologize for that error, the clerk's office immediately was notified and",,,
59,0.8281342387199402,350.8,352.3, 60 soon as they could.,,,
60,0.8281342387199402,352.4,356.8,And since Corrections everybody already registered letting them know they had successfully signed up.,,,
61,0.8281342387199402,357.1,360.1,"However, the error did cause some confusion.",,,
62,0.8281342387199402,360.1,361.6,So I want to apologize for that.,,,
63,0.8281342387199402,361.9,365.0,"And this type, O has been a corrected.",,,
64,0.8281342387199402,365.0,373.7,"We will make sure that folks who did not get a chance to sign up and take you to email us at the council at Seattle, dot-gov.",,,
65,0.8281342387199402,374.2,376.6,I hear a little bit of actors that are mechana.,,,
66,0.8281342387199402,376.6,378.4,Can we ask that council member Warren?,,,
67,0.8281342387199402,378.4,379.5,Put yourself on mute.,,,
68,0.823678731918335,381.3,383.3," Wonderful, thank you councilmember Juarez.",,,
69,0.823678731918335,383.3,386.0,"And if the item or it,",,,
70,0.7775507569313049,387.8,391.4," Yeah, thank you and customer wires.",,,
71,0.7775507569313049,391.4,392.8,We appreciate you joining us.,,,
72,0.7775507569313049,393.1,394.5,Thank you so much for being here.,,,
73,0.7775507569313049,396.4,400.0,"So, with that, we are going to moderate the upcoming public.",,,
74,0.7775507569313049,400.0,400.8,Comment period.,,,
75,0.7775507569313049,400.8,408.9,"We're going to go for at least 20 minutes and then we'll consider extending it council members last week, we tried to do a chime at 50 seconds.",,,
76,0.7775507569313049,408.9,409.7,A we did hear that.,,,
77,0.7775507569313049,409.7,416.2,That was a little bit of an interruption for our colleagues and the community who was trying to provide public testimony.,,,
78,0.7775507569313049,416.2,417.4,So you're going to see this.,,,
79,0.8452873826026917,417.6,420.3, Start our this timer on the screen.,,,
80,0.8452873826026917,420.6,425.6,It will give you one minute to speak and we ask that you wrap up your comments within one minute.,,,
81,0.8452873826026917,425.7,429.3,Your line will be muted after a minute and five seconds.,,,
82,0.8452873826026917,429.3,432.5,"So we do ask that, you summarize your comments so you don't get cut off.",,,
83,0.8452873826026917,432.9,438.4,We want to also acknowledge that the webpage provides a link to today's agenda.,,,
84,0.8452873826026917,438.4,443.5,All of the materials will be listed on the line speakers.,,,
85,0.8452873826026917,443.5,447.3,"When you hear your name called, your mic will be unmuted.",,,
86,0.8337076306343079,447.5,451.9, Please go ahead and begin your public testimony beginning with your name.,,,
87,0.8337076306343079,452.1,454.6,"After you hear the prompt, you have been a muted.",,,
88,0.8337076306343079,455.2,456.2,Please begin speaking.,,,
89,0.8337076306343079,456.2,458.5,And do try to wrap up at one minute.,,,
90,0.8337076306343079,458.5,464.8,"Otherwise unfortunately, we will have the line muted at one minute and five seconds.",,,
91,0.8337076306343079,465.3,475.6,Thanks again to Seattle channel for providing the opportunity for folks to both see and hear all of the public testifiers today and our upcoming conversation.,,,
92,0.8337076306343079,476.8,477.4,If you do,,,
93,0.8010550141334534,477.6,478.4, It's a chance to speak.,,,
94,0.8010550141334534,478.4,486.2,Please disconnect from the line and continue watching us on Seattle Channel or on the website streaming so that you can continue with the conversation.,,,
95,0.8010550141334534,486.7,487.8,I do apologize for folks.,,,
96,0.8010550141334534,487.8,490.7,In advance we have a number of people who have signed up for public testimony.,,,
97,0.8010550141334534,490.7,493.5,We are going to get through as many people as we possibly can.,,,
98,0.8010550141334534,493.8,503.4,And again if you are not able to stay on the line with us or if you have a number that allows not that does not allow for us to get through to you today.,,,
99,0.8010550141334534,503.4,507.4,Please email us at council at Seattle dot-gov and each one of our offices.,,,
100,0.8387192487716675,507.5,510.1, Isis is continuing to operate at full staff.,,,
101,0.8387192487716675,510.1,513.1,We have people answering the lines in our offices as well.,,,
102,0.8387192487716675,514.0,519.6,"Casa colleagues at this time, we are going to open public comments with a 20-minute public comment period.",,,
103,0.8387192487716675,519.8,526.5,"And this first three speakers on the list, include Lawrence linner, Alicia, Lewis and Don Blakeney.",,,
104,0.8387192487716675,527.0,527.8,Lawrence Leonard?,,,
105,0.8387192487716675,527.8,529.9,"Your line should be unmuted, please go ahead.",,,
106,0.8387192487716675,531.4,533.8,"Good morning, thank you so much council members.",,,
107,0.8387192487716675,533.8,537.4,My name is Lauren from learner that should have handled business.,,,
108,0.7546452283859253,537.5,546.0, Owner Venture capitalists and involved with multiple nonprofits here in the greater Washington area.,,,
109,0.7546452283859253,546.1,566.8,"I'm speaking against CB 1 1977 to, it's going to impact as switch statement in the comments over 800 businesses operating with around seven million dollars or more in income and interestingly the cost to implement the system by",,,
110,0.9065835475921631,567.5,572.3, my calculation based on what was provided is about 7 million dollars as well.,,,
111,0.9065835475921631,572.6,584.7,"And what that's going to do is make have these businesses, have to make some hard choices about whether or not they can open and remain open and how many employees that they can bring back in.",,,
112,0.9065835475921631,585.0,592.0,It's also creating one more barrier to entry for bringing businesses into Seattle.,,,
113,0.9065835475921631,592.2,595.3,"Last year, I was involved with the 425 business.",,,
114,0.9065835475921631,595.3,597.3,Start up with five neighboring.,,,
115,0.7383713126182556,597.5,608.2, it is and they were looking at reasons that we can lower barriers to bring in and I believe this will have a severe impact on,,,
116,0.8101605176925659,610.7,611.7, Thank you very much.,,,
117,0.8101605176925659,611.8,619.1,"Lawrence your comments have been registered and please do follow up with us via email Alicia, Louis your line should be unmuted.",,,
118,0.8101605176925659,620.9,621.2,Hi!,,,
119,0.8101605176925659,621.2,622.6,My name is Alicia Lewis.,,,
120,0.8101605176925659,622.6,628.3,I'm a tax Amazon activist and I want to speak to the shameful misinformation that mayor Durkin has been spreading about this.,,,
121,0.8101605176925659,628.3,634.3,Legislation mayor Durkin received three hundred and fifty thousand dollars in corporate Pac money from Amazon.,,,
122,0.8101605176925659,634.3,640.3,"When she was elected, she's not neutral on this issue and her arguments against this tax should be taken with a grain of salt.",,,
123,0.7377862930297852,640.5,644.9," Sample, she's saying that using inter fund loans, provide catch assistance to Working Families.",,,
124,0.7377862930297852,644.9,648.9,"Immediately, is robbery as all council members are aware, inter fund.",,,
125,0.7377862930297852,648.9,657.9,Loans are a standard practice and the 314 million in funds available are a year-end balance that wouldn't impact any existing projects or delay future ones.,,,
126,0.7377862930297852,658.2,660.9,This accusation from mayor Durkin is not only untrue.,,,
127,0.7377862930297852,661.1,666.5,"It's in bad, faith and attempt to capture movement off, guard on a technicality months ago.",,,
128,0.7377862930297852,666.5,670.3,"We prevented Amazon and other large corporations from buying the zip, see?",,,
129,0.8071343302726746,670.4,678.1, The council elections at that time council members Mesquita and Gonzalez came out publicly condemning Amazon's blatant interference in our elections.,,,
130,0.8071343302726746,678.4,681.3,I want to thank both of you for taking a clear stand when it counted.,,,
131,0.8071343302726746,681.4,683.1,But that fight was not for nothing.,,,
132,0.8071343302726746,683.4,685.2,And that's why I hope you'll stand with the working.,,,
133,0.8071343302726746,685.2,687.1,"People of Seattle, and passive strong.",,,
134,0.8495349884033203,688.6,690.3, Thank you very much Alicia.,,,
135,0.8495349884033203,690.3,691.2,"Don, Blake me.",,,
136,0.5260565876960754,694.2,695.2, Then council members.,,,
137,0.7429767847061157,696.3,697.3," Good morning, council members.",,,
