index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
0,0.6704671382904053,37.4,37.9,Here.,,,
1,0.6704671382904053,38.9,40.0,9 president.,,,
2,0.8880208730697632,40.8,43.2,"Thank you, presentations is next.",,,
3,0.8880208730697632,43.2,46.6,I'm not aware of any presentation so we'll go ahead and move to the approval of the minutes.,,,
4,0.8880208730697632,46.6,51.6,"The minutes of the city council meeting of April 13th 2020, have been reviewed.",,,
5,0.8880208730697632,51.6,54.3,"If there's no objection, the minutes will be signed,",,,
6,0.8695915937423706,55.8,57.3," Hearing, no objections.",,,
7,0.8695915937423706,57.3,62.1,"The minutes are being signed, will the clerk please affixed my signature to the minutes.",,,
8,0.8426089286804199,64.5,69.9," Right, if there is no objection, the introduction and referral calendar will be adopted.",,,
9,0.863058865070343,71.1,80.8," Hearing no objection the introduction and referral calendar is adopted if there is no objection, today's agenda will be adopted.",,,
10,0.8396955132484436,82.9,84.1, Hearing no objection.,,,
11,0.8396955132484436,84.3,86.4,The agenda is adopted.,,,
12,0.8396955132484436,87.1,102.4,Alright folks so as I discussed this morning during Council briefing we are going to reintroduce and reintegrate public comment into our full Council meetings and any committee meetings that we have in the future.,,,
13,0.8396955132484436,102.7,106.6,"So at this time, we will open the remote public comment period.",,,
14,0.8396955132484436,106.7,107.7,Before we begin.,,,
15,0.8396955132484436,107.7,112.5,"I want to start by reminding my colleagues and the viewing public that this is in fact, a",,,
16,0.7961996793746948,112.7,116.3, Pilot program that we are testing for the first time today.,,,
17,0.7961996793746948,116.8,119.7,I ask that everyone please be patient as we learn to operate.,,,
18,0.7961996793746948,119.7,128.6,"This new system in real-time, and navigate through the inevitable Growing Pains that we will have in implementing this this unique pool.",,,
19,0.7961996793746948,129.1,133.1,"So as we move forward, we will continuously look for ways to fine-tune this process.",,,
20,0.7961996793746948,133.4,138.1,And hopefully add new features that will allow for additional means of public participation.,,,
21,0.7961996793746948,138.3,142.4,In our Council meetings to promote additional accessibility,,,
22,0.8843286037445068,142.6,147.0," To those who wish to provide us public, comment on items on today's agenda.",,,
23,0.8843286037445068,147.9,155.2,We will be after this meeting sending a survey to any of the folks who signed up for public comment.,,,
24,0.8843286037445068,155.2,157.5,Today it is a voluntary survey.,,,
25,0.8843286037445068,157.5,172.5,It's just a attempt to gather more information from users of the system to make sure that we are taking your input and your feedback into account as we continue to evaluate.,,,
26,0.8892565965652466,172.7,175.5," You wait, the utility of this public comment tool.",,,
27,0.8892565965652466,176.0,176.8,The while it remains.,,,
28,0.8892565965652466,176.8,180.1,Are strong intent to have public comment regularly included on future meeting.,,,
29,0.8892565965652466,180.1,185.9,Agendas the city council reserves the right to enter eliminate these public comment periods at any point.,,,
30,0.8892565965652466,186.0,192.3,"If we deem, that this system is being abused or is unsuitable for allowing Armenians to be conducted efficiently.",,,
31,0.8892565965652466,192.3,202.5,"And in a manner, in which we are able to conduct our necessary business, I will moderate the public comment period in the following manner, first the public comment period for this meeting.",,,
32,0.707807719707489,202.6,210.9," He will be a total of twenty minutes, and each speaker will be given to two minutes to speak.",,,
33,0.707807719707489,211.9,228.4,"I will call on each speaker by name in the order in which they registered on the council's website, if you have not yet registered to speak but would like to, you can sign up before the end of public comment by going to be it.",,,
34,0.707807719707489,228.5,232.3,.L y /k Council.,,,
35,0.9128385782241821,232.9,234.7, Hyphen comment.,,,
36,0.9128385782241821,235.0,238.2,The link is also listed on today's agenda.,,,
37,0.8612779378890991,239.5,253.8," Third, once I call a speaker's name staff will unmute the appropriate microphone and an automatic prompt of quote you have been unmuted close quote, will be the speaker's queue that it is their turn to speak.",,,
38,0.8890698552131653,255.2,268.0," Please begin speaking by stating your name and item which you are addressing public comment should relate to an item on today's agenda, the introduction and referral calendar or the council's 2020.",,,
39,0.8890698552131653,268.0,269.2,Work program.,,,
40,0.8890698552131653,269.2,280.1,"I want to remind my colleagues and all of the public commenters who signed up for public comment today that just because we're doing this, virtually doesn't mean that the council rules don't apply.",,,
41,0.8890698552131653,280.6,284.8,"In fact, the council rules related to public, comment continue to",,,
42,0.855659008026123,285.1,294.5," I in full force even though we are doing this public comment virtually, I will provide speakers with a 15-second warning as their time is expiring.",,,
43,0.855659008026123,294.9,301.9,So that they know to wrap up their comments and their Mike will be muted at the end of their allotted time of 2 minutes.,,,
44,0.855659008026123,302.9,310.6,Once you have completed your public comment we ask that you please disconnect from the line and if you plant it continue following this meeting you can do.,,,
45,0.855659008026123,310.6,314.8,"So via Seattle Channel or the list, listening options that are listed on.",,,
46,0.8743109703063965,315.0,315.9, On the agenda.,,,
47,0.8743109703063965,316.1,319.5,So the public comment will now be open again.,,,
48,0.8743109703063965,319.5,322.3,"We had originally said, we are usually do 20 minutes.",,,
49,0.8743109703063965,322.3,323.3,We have about,,,
50,0.7929107546806335,325.0,330.0, 28 speakers signed up.,,,
51,0.7929107546806335,330.1,332.9,So we'll probably go a little bit over 20 minutes.,,,
52,0.7929107546806335,333.2,340.0,So I'm gonna I'm just gonna go ahead and a lot 30 minutes to public comment right now.,,,
53,0.7929107546806335,340.0,342.8,If there is no objection from my colleagues to do so,,,
54,0.7106598615646362,344.4,346.7," All right, so we're going to go ahead and open up public comment.",,,
55,0.7106598615646362,346.7,353.6,Public content is to 10 p.m. public comment will be slated to go in till 2:40 p.m. today.,,,
56,0.7106598615646362,354.0,367.2,And I will go ahead and call on the first Speaker who is present to provide us with their public comments as soon as I set up my timer because it turns out I have to keep time,,,
57,0.7117942571640015,369.2,369.9, All right.,,,
58,0.7682911157608032,374.0,374.5, Timer.,,,
59,0.9128385186195374,377.8,378.4, Two minutes.,,,
60,0.9128385186195374,378.5,383.3,"Okay, our first speaker is Lisa Howard.",,,
61,0.7142234444618225,388.9,390.3, And I'm pulling up Lisa.,,,
62,0.7142234444618225,391.3,393.2,And Lisa is now allowed to talk.,,,
63,0.9047605395317078,394.7,395.2, Hello.,,,
64,0.9047605395317078,396.1,397.0,This is Lisa.,,,
65,0.9047605395317078,397.0,400.7,Howard commenting on item 1 1976 sign.,,,
66,0.9047605395317078,401.4,407.4,"I'm the executive director of The Alliance for Pioneer Square, the alliance represents over 150 businesses in the Pioneer.",,,
67,0.9047605395317078,407.4,411.7,Square historic district working to ensure higher scores of Vibrant Community.,,,
68,0.9047605395317078,412.7,414.3,Just a couple quick things.,,,
69,0.9047605395317078,414.5,423.4,We support the proposed special review District legislation to address the covid-19 impact temporarily granting the department of neighborhood staff.,,,
70,0.8929778337478638,424.2,427.9," Approval Authority for certain types of common, certificate of approval.",,,
71,0.8929778337478638,427.9,432.8,Applications is critical to ensuring the economic viability and recovery of.,,,
72,0.8929778337478638,432.8,446.9,"Our historic district, we encourage the council to support deal when and creating a process consistent with the open public meeting fax Act, and the governor's, proclamation to restart the board meetings, using online methods as soon as possible.",,,
73,0.8929778337478638,447.1,453.5,"And last, we also support adding the single-story penthouses to the list of elements that do and staff may.",,,
74,0.7974234819412231,454.2,460.2," Natively approve due to the clear standards within our code, Co and staff as well, qualified to review and approve.",,,
75,0.7974234819412231,460.2,462.3,The new pet houses in this District.,,,
76,0.7974234819412231,462.7,466.8,"Thank you for the opportunity to comment today, and for your tireless work during this crisis.",,,
77,0.7974234819412231,468.4,468.7,Thank you.,,,
78,0.7974234819412231,468.7,470.3,Lisa for that public.,,,
79,0.7974234819412231,470.3,478.5,"Testimony will move on to our second speaker, who is Brady Nordstrom.",,,
80,0.7896243333816528,482.8,483.4, Hello.,,,
81,0.7896243333816528,484.0,487.6,My name is Brady Nordstrom and I'm with Seattle for everyone.,,,
82,0.7896243333816528,488.0,495.1,"I'm here to comment on Council, Bill 1 1976 9, I think counts for the opportunity to speak today.",,,
83,0.7896243333816528,495.5,505.7,So let's begin from where we hopefully all agree on this bill that these are exceptional times and they require super super bold Solutions.,,,
84,0.7896243333816528,506.2,509.6,So many options are on the table now that would not be otherwise,,,
85,0.8362781405448914,509.8,520.0," So, a key goal of this legislation to allow our Master use permitting process to continue and to avoid procedural blockage of direly needed housing Construction in the city.",,,
86,0.8362781405448914,520.4,522.7,So the solutions are within our grasp.,,,
87,0.8362781405448914,523.3,531.0,"And I'd like to share three points of consensus across mission-based, and for-profit, the housing developers.",,,
88,0.8362781405448914,531.3,534.6,"So, first, this bill should be passed today.",,,
89,0.8362781405448914,535.5,537.4,Already lost what will soon be a month?,,,
90,0.8362781405448914,538.1,539.6,And now we're dangerously close to,,,
91,0.8266651630401611,539.7,549.9, a housing financing Cliff which will mothball or jeopardize product projects leaving again to an exacerbation of the housing crisis through the pandemic.,,,
92,0.8266651630401611,550.6,552.0,So we have to ask what we left.,,,
93,0.8266651630401611,552.0,556.4,These dual crises needlessly compound number two.,,,
94,0.8266651630401611,556.7,558.1,We caution against the Amendments.,,,
95,0.8266651630401611,558.1,561.6,Remove affordable housing exemptions are State leadership.,,,
96,0.8266651630401611,561.6,563.4,"Explicitly, recognizes affordable.",,,
97,0.8266651630401611,563.4,566.2,Housing is critically important during the emergency.,,,
98,0.8266651630401611,566.6,569.6,So these Mission based organizations have asked for help to meet,,,
99,0.8316243290901184,569.8,572.5, Requirements and to keep their projects on track.,,,
100,0.8316243290901184,572.9,575.1,"And again, we have to ask ourselves where we listen.",,,
101,0.8316243290901184,575.9,580.1,"And number three, this order should be in effect for up to six months.",,,
102,0.8316243290901184,581.2,584.6,"And some, some are concerned about the quality of the built environment.",,,
103,0.8316243290901184,584.6,592.7,"If we temporarily suspend this process, but we asked, instead, what is necessary to actually build that environment for communities.",,,
104,0.8316243290901184,593.4,597.4,"And this is not a question of preference, but of necessity.",,,
105,0.8316243290901184,597.4,599.6,"So I'll just say, lastly, that",,,
106,0.7439603805541992,599.7,603.7, It's an insert interest of housing providers to build a trusted partnership with the city.,,,
107,0.7439603805541992,603.9,604.7,"So, thank you.",,,
108,0.7219520807266235,609.9,610.3, Okay.,,,
109,0.7219520807266235,611.3,612.8,Alright thank you so much for 84.,,,
110,0.7219520807266235,612.8,613.7,Your public testimony.,,,
111,0.7219520807266235,613.7,618.2,We're going to move onto the next person who signed up who is Megan Cruz.,,,
112,0.825097382068634,620.5,625.3," Thank you, Megan Cruz here to speak on Phoebe 1, 1976 9.",,,
113,0.825097382068634,625.6,642.2,"This bill is supposed to be temporary, but it's going to eliminate public participation in design, review, process through most of the rest of the year, please make this a true emergency bill by setting, a strict 60 day limit under Amendment to the purpose of the bill was to expedite affordable housing.",,,
114,0.825097382068634,642.2,644.4,"But at the council briefing, today, we learned affordable.",,,
115,0.825097382068634,644.4,650.2,"Housing is already prioritized and receives administrative review, SDM Morales.",,,
116,0.8436968326568604,650.4,655.5, I did out this legislation conflates and confuses affordable housing with neighborhood engagement.,,,
117,0.8436968326568604,655.5,664.4,"And as she said, it shouldn't be a sacrifice during a civil, emergency citizens, have a right to a say on how their neighborhood function, many concerns raised.",,,
118,0.8436968326568604,664.4,665.5,Today don't make sense.,,,
119,0.8436968326568604,665.5,678.8,"Number one, it's difficult to setup and hold online meeting the Seattle planning, commission's is Seattle design, commission, city council, and town halls have all gone to online formats and past five weeks, these meetings offer interactive engagement.",,,
120,0.8436968326568604,678.9,680.2,The city has the public good,,,
121,0.8942092657089233,680.3,690.4, Publicly funded state-of-the-art production facility that supports 24/7 Civic programming it is up to the challenge number two and then position on design review board members.,,,
122,0.8942092657089233,690.4,697.0,These words are composed of sophisticated design work professionals that have data commitment of their time and do their work online.,,,
123,0.8942092657089233,697.0,701.8,"Now as we all do, if an online discussion is too complex for them to comprehend.",,,
124,0.8942092657089233,701.8,710.3,What hope does the public have to follow through on the trouble to sell a platform for the public and online meeting is better than nothing?,,,
125,0.8259724974632263,710.3,714.7, It all and that has to be prioritized and it's just not in the current form of the bill.,,,
126,0.8259724974632263,715.2,717.6,This legislation is really aimed at inducing.,,,
127,0.8259724974632263,717.6,726.3,"Large commercial projects, to step forward and two proposals during the six-month window, where Community stakeholders won't be heard, please don't let this happen.",,,
128,0.8259724974632263,726.6,731.8,"Councilmember SWAT was very passionate today, as she spoke about the need for public discourse, and big decisions.",,,
129,0.8259724974632263,731.9,733.9,And this applies to all legislation.,,,
130,0.8259724974632263,734.4,737.2,This is a big decision that goes to the Heart of Open government.,,,
131,0.8259724974632263,737.2,740.1,"If you must pass this, bill please adopt, the Second Amendment",,,
132,0.7746597528457642,740.3,741.0, Don't thank you.,,,
133,0.7746597528457642,741.9,743.2,Thank you so much.,,,
134,0.7746597528457642,743.7,747.9,We're going to move on to the next speaker who is Alice Lockhart.,,,
135,0.7962777018547058,751.5,752.6, Hello Council.,,,
136,0.7962777018547058,753.6,760.1,This is Alice Lockhart with 350 Seattle's housing team and I so appreciate this opportunity to speak.,,,
137,0.7962777018547058,760.1,762.9,Thanks to everyone who worked so hard to get public.,,,
138,0.7962777018547058,762.9,765.1,Comment back.,,,
139,0.7962777018547058,765.5,778.5,And we are speaking to council bill when 1769 which we strongly support because it's streamlined processes to create more housing at this time when it's manifestly.,,,
140,0.7962777018547058,778.5,780.3,Evident that being unhealthy,,,
141,0.8963823914527893,780.4,787.1, People in Mortal danger and we all know how we got here with so many people and house we believe this ordinance.,,,
142,0.8963823914527893,787.1,792.7,Simplifies governmental processes that a time when our government is working full out to confront the crisis.,,,
143,0.8963823914527893,792.7,795.4,We particularly appreciate the provisions.,,,
144,0.8963823914527893,795.4,796.8,That apply to affordable housing.,,,
145,0.8963823914527893,796.8,803.7,"We support our cities work to keep us all safe, and we acknowledge how hard our local government is working for us.",,,
146,0.8963823914527893,803.7,810.2,"In this moment, we do not support amendments to shorten the time that the bill will be in effect or to reduce its scope.",,,
147,0.7262797355651855,810.4,812.5," Coke while respecting, their intent.",,,
148,0.7262797355651855,812.5,820.5,"We feel that they are over-optimistic with respect to how long we will be in crisis mode first, from the virus, and later from its economically effects.",,,
149,0.7262797355651855,820.8,840.3,"And we can do with respect to its economic effects, where we cook, it's really important to keep projects on track and keep good construction drop jobs because we'll really need them and specifically, we support the stress substitute and",,,
150,0.7924706339836121,840.5,844.1, Da Mesquita Amendment one and not the other amendments.,,,
151,0.7924706339836121,844.4,845.1,Thank you so much.,,,
152,0.7924706339836121,845.1,852.2,"Again, this is Alice Lockhart for 350, Seattle Housing team and you have my testimony in your inboxes as well.",,,
153,0.7924706339836121,852.7,858.4,"Thanks, thank you Alice, so much for for that testimony.",,,
154,0.7924706339836121,858.4,861.5,We are now going to move on to our next public commenter.,,,
155,0.7924706339836121,861.5,863.5,Who is Emily MacArthur,,,
156,0.8716490864753723,868.0,875.9," Thank you counsel, I wanted to speak to just, I think it's important that the council is you pull to meet during this emergency moment?",,,
157,0.8716490864753723,875.9,879.0,"And then that's really, there are a lot of urgent things that need to be acted on.",,,
158,0.8716490864753723,879.4,883.1,I'm glad that so many people before me have already talked about the need for housing.,,,
159,0.8716490864753723,884.2,886.5,I think this Council knows quite well.,,,
160,0.8716490864753723,886.5,887.8,So the vast majority of Working Class.,,,
161,0.8716490864753723,887.8,896.8,"People don't have any savings and that a huge portion of people here in Seattle or suffering from layoffs and cut hours, we urgently need housing and we also",,,
162,0.8705997467041016,897.0,903.1," The job jobs program, and The Perennial question is, how do we pay for these things that we need is clear before?",,,
163,0.8705997467041016,903.1,906.6,The crisis that we've had a regressive tax system here in Washington.,,,
164,0.8705997467041016,907.2,912.0,"And I wanted to speak to urge the council to act, swiftly, and taking up council members.",,,
165,0.8705997467041016,912.0,921.8,"Most Gaeta I'm sorry, County council, members Morales, and sawant's, Bill to tack Amazon, and big business for covid Relief, as well as funding housing.",,,
166,0.8705997467041016,921.8,926.8,And I would really appeal that these things not be decoupled from one another because I think they are inherently linked as the,,,
167,0.9084011316299438,926.9,939.1, Speaker before me highlighted will be suffering from The Fallout from this crisis for quite some time and the immediate casualties is very important but an ongoing jobs program and housing is absolutely vital.,,,
168,0.8982627391815186,942.1,943.5, Thank you so much for that.,,,
169,0.8982627391815186,943.5,944.4,Public testimony.,,,
170,0.8982627391815186,944.4,950.3,We're going to move to our next public commenter and I have Nancy helm.,,,
171,0.906062126159668,953.1,953.6, Hello.,,,
172,0.906062126159668,953.8,957.3,Thank you council members for this opportunity to comment.,,,
173,0.906062126159668,957.3,958.0,This is Nancy.,,,
174,0.906062126159668,958.0,960.5,How my live in the green lake neighborhood.,,,
175,0.906062126159668,960.6,968.7,"I represent myself a 30-year resident of Seattle and I'm here to comment on Council, Bill 1 1976 9.",,,
176,0.906062126159668,969.5,982.6,"Thank you for taking this important step to keep our city moving during this time of Crisis, we need this emergency legislation without this legislation many essential housing construction projects",,,
177,0.8261463642120361,983.1,986.7, Will be stalled by administrative requirements.,,,
178,0.8968926668167114,988.1,990.3, The need for housing and especially affordable.,,,
179,0.8968926668167114,990.3,991.6,Housing is not going away.,,,
180,0.8968926668167114,992.3,1004.6,"We can't afford unnecessary delay in getting these projects permitted, and as we emerge from restrictions, we will need jobs having these construction projects, permitted and ready to start.",,,
181,0.8968926668167114,1004.6,1008.7,Will create good paying jobs at a time when they are most needed.,,,
182,0.8968926668167114,1009.4,1013.3,I don't support amendments that would shorten the effective dates of this legislation.,,,
183,0.8968926668167114,1013.8,1017.8,"In fact, these are common-sense changes and you should consider making",,,
184,0.8170657753944397,1018.0,1020.7, Permanent to streamline Seattle's permitting process.,,,
185,0.8182202577590942,1022.1,1025.6, I don't support amendments that would limit the scope of this legislation.,,,
186,0.8182202577590942,1026.5,1031.7,I do support the Amendments put forward by council members and the scada and Strauss.,,,
187,0.8182202577590942,1032.2,1034.1,Thank you very much for this opportunity.,,,
188,0.8182202577590942,1034.8,1040.0,Thank you so much for calling in today and giving us your your testimony.,,,
189,0.8182202577590942,1040.0,1042.9,We will now hear from Suzanne Grant,,,
190,0.8275882005691528,1045.3,1045.9, Hello.,,,
191,0.8275882005691528,1046.8,1048.9,"Hello, this is Suzanne Grant.",,,
192,0.8275882005691528,1049.4,1057.7,"I'm in district 7, and I'm here to talk about CB 1, 1976 9, which may potentially immediately got protections for our Urban forests.",,,
193,0.8275882005691528,1058.1,1066.5,"This week is the 50th anniversary of Earth Day, and I was at the first one city council must not make long-term mistakes for short-term gains.",,,
194,0.8275882005691528,1066.5,1068.7,These could become permanent changes.,,,
195,0.8275882005691528,1068.9,1074.9,"If we are smart enough, we can provide housing and to retain trees while we do it, I urge you.",,,
196,0.8306155800819397,1075.1,1079.6, Do the following support Amendment one to delete the provisions to exempt.,,,
197,0.8306155800819397,1079.6,1082.6,"Affordable housing, protection project from design review.",,,
198,0.8306155800819397,1082.9,1088.7,There's no reason why poor residents and their neighbors should have to suffer from substandard architecture.,,,
199,0.8306155800819397,1088.8,1090.8,Poorly built environments and less trees.,,,
200,0.8306155800819397,1091.4,1098.1,Instead of housing amendment to please move design review meetings to an internet Forum at allow online meetings.,,,
201,0.8306155800819397,1098.1,1104.9,"As you are now, in lieu of in-person meeting remove waivers on the landmark processes, add provisions.",,,
202,0.880635678768158,1105.0,1116.0," Ian's to prohibit allowances and variances through design review for the exemption period, all developers should have to follow the land, use code without exception, the time like this.",,,
203,0.880635678768158,1116.0,1119.1,"We need our trees more than ever since 1993, dr.",,,
204,0.880635678768158,1119.1,1125.6,"Francis Cuomo, William Sullivan of the University of Illinois have firmly established, the importance of trees, on human health.",,,
205,0.880635678768158,1126.1,1132.2,"Quote a disappearing, Urban Forest leads to a psychological physical and social breakdown on quote.",,,
206,0.880635678768158,1132.2,1134.9,Please use your power on the council to make,,,
207,0.7704730033874512,1135.1,1138.6," You Came the health of the citizens of Seattle, stay strong.",,,
208,0.7704730033874512,1138.6,1148.8,"And do not allow seci to conduct only internal administrative reviews without the oversight by Seattle's, many Regional design review boards.",,,
209,0.7704730033874512,1149.3,1151.2,Please do not let this happen.,,,
210,0.7704730033874512,1151.2,1154.1,Thank you for your concern and your care about our Urban Forest.,,,
211,0.8948031663894653,1155.7,1157.7, Thank you so much for calling in today.,,,
212,0.8948031663894653,1157.8,1160.8,"Next up, we have Matt Hutchins.",,,
213,0.7971830368041992,1164.4,1165.6," Hi, this is Matt Hutchins.",,,
214,0.7971830368041992,1165.8,1166.6,Let's see.,,,
215,0.7971830368041992,1167.8,1173.3,I come today to one Express the support of the AIA Seattle.,,,
216,0.7971830368041992,1174.0,1177.4,We appreciate your undergoing efforts to protect the public assist.,,,
217,0.7971830368041992,1177.4,1189.0,"Those most impacted and Sport business viability in response to the combined covid and housing, affordability, Crisis crisis, we believe this bill authorizes or that authorizes, temporary land.",,,
218,0.7971830368041992,1189.0,1192.6,Use permitting process changes that prioritises,,,
219,0.8629137873649597,1192.9,1199.6," Affordable housing is important way to expedite, desperately needed, affordable, housing, projects, across the city.",,,
220,0.8629137873649597,1201.1,1212.3,We would like to make sure that we're to Faith that we want to support with the the six-month rather than the two-month Amendment for this bill's action.,,,
221,0.8629137873649597,1212.8,1217.7,We just feel like that many of the projects that are going to be in the pipeline need that certainty.,,,
222,0.8629137873649597,1217.7,1222.6,"And if it's only a two months, emergency action there, it's gonna be harder for folks to plan",,,
223,0.8951947093009949,1224.6,1232.3," As a design board member in the southwest part of the city, I support this as well.",,,
224,0.8951947093009949,1232.3,1247.6,"I think that as much as we can do to keep projects moving along, it's going to want to assist the housing production that we need right now, and also make sure that we don't have a slow down later when we do have a chance to read them, thank you very much.",,,
225,0.9128386378288269,1250.7,1254.2, Thank you so much for that testimony.,,,
226,0.9128386378288269,1254.3,1257.4,We're now going to move on to our next speaker.,,,
227,0.9128386378288269,1257.4,1259.2,Might go Winkler chin.,,,
228,0.7888062596321106,1264.1,1266.6, I got the members of this is Michael Winkler job with the Seattle.,,,
229,0.7888062596321106,1266.6,1268.9,"China Town International District, preservation and Development Authority.",,,
230,0.7888062596321106,1268.9,1274.3,"I'm calling it a regarding Council, Bill 1, 1976, 9, 2 parts of the bill one.",,,
231,0.7888062596321106,1274.9,1278.6,I want to talk a little bit about the administrative design review for affordable housing.,,,
232,0.7888062596321106,1279.2,1284.7,"Very specifically, our team looked at it for our North W project up there north of the Pacific Medical Tower.",,,
233,0.7888062596321106,1285.6,1292.1,"This administrative duties, on review would allow us to reduce our architectural work and product and thus reduce our cost to the project.",,,
234,0.7888062596321106,1292.7,1292.9,It,,,
235,0.8548736572265625,1293.1,1301.7," It's my project in ahead of potential code updates, which potentially save the project 1.5 million dollars and it moves a project along.",,,
236,0.8548736572265625,1301.7,1314.2,"So I can make my low income housing tax, credit application deadline, which is in December, which then means I can then hopefully get funded and get the construction project underway more quickly in the project up and operational more quickly.",,,
237,0.8548736572265625,1314.6,1322.9,"The second administrative review point that I wanted to touch on is very specifically related to the international special review board, allowing administrators.",,,
238,0.852613627910614,1323.0,1329.8, Review of certain items was something community members have been working towards certain community members have been working towards items.,,,
239,0.852613627910614,1329.8,1334.9,"Like paint color choices, blade sign, installations and Outdoor Cafe, seating should be handled.",,,
240,0.852613627910614,1334.9,1340.8,"The ministration of Lee, allowing these projects to move forward and allows the board to focus on new buildings and substantial alterations.",,,
241,0.852613627910614,1341.2,1349.2,"We will see an increase, unfortunately of change of use applications due to the economic impacts of covid-19, and we must be ready to manage those quickly.",,,
242,0.852613627910614,1349.2,1353.0,So new businesses and community property owners can get moving at a time.,,,
243,0.8081116080284119,1353.1,1358.0," Matter, we asked the UN to Think, Through how we can allow the broad range of community members to participate in the process.",,,
244,0.8081116080284119,1358.2,1362.7,"And what we may want to continue after this pandemic, an order to ensure timely process and what engagement?",,,
245,0.8081116080284119,1362.7,1363.0,Thank you.,,,
246,0.9128386974334717,1364.7,1367.0," Thank you, Michael, for that testimony.",,,
247,0.9128386974334717,1367.0,1373.7,We're not going to move on to the next speaker.,,,
248,0.8725875020027161,1375.1,1377.9," Sorry, just hold still moment.",,,
249,0.9128386378288269,1381.3,1381.9, There we go.,,,
250,0.9128385782241821,1383.6,1384.1, There we go.,,,
251,0.9128385782241821,1384.2,1387.3,"Okay, our next speaker will be Colleen.",,,
252,0.665681004524231,1388.8,1389.3, McHale.,,,
253,0.665681004524231,1389.3,1389.7,"ER,",,,
